t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
85.29 3621.33 11094.73 3621.76 11093.96 65.96 0.10 76.35 1111037.40 37.12 362292.06 11093 3620
85.34 3621.39 11094.50 3621.32 11092.17 65.96 0.10 76.35 1111037.40 37.12 362292.06 11076 3600
85.38 3621.28 11094.01 3619.16 11090.79 65.96 0.10 76.35 1111037.40 37.12 362292.06 11083 3600
85.42 3620.80 11093.43 3617.42 11091.21 65.96 0.10 76.35 1111037.40 37.12 362292.06 11102 3601
85.46 3620.20 11092.96 3617.80 11089.90 65.96 0.10 76.35 1111037.40 37.12 362292.06 11081 3600
85.50 3619.78 11092.41 3618.41 11090.10 65.96 0.10 76.35 1111037.40 37.12 362292.06 11091 3621
85.54 3619.55 11091.96 3618.80 11089.71 65.96 0.10 76.35 1111037.40 37.12 362292.06 11089 3620
85.58 3619.51 11091.57 3621.02 11090.14 65.96 0.10 76.35 1111037.40 37.12 362292.06 11091 3621
85.62 3619.79 11091.34 3621.01 11091.08 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3621
85.66 3619.92 11091.26 3618.91 11090.24 65.96 0.10 76.35 1111037.40 37.12 362292.06 11090 3600
85.70 3619.83 11091.07 3621.11 11090.29 65.96 0.10 76.35 1111037.40 37.12 362292.06 11072 3621
85.75 3619.97 11090.85 3618.90 11088.62 65.96 0.10 76.35 1111037.40 37.12 362292.06 11082 3600
85.79 3619.86 11090.55 3620.80 11090.94 65.96 0.10 76.35 1111037.40 37.12 362292.06 11107 3600
85.83 3620.12 11090.62 3622.75 11090.86 65.96 0.10 76.35 1111037.40 37.12 362292.06 11091 3641
85.87 3620.75 11090.77 3626.01 11093.21 65.96 0.10 76.35 1111037.40 37.12 362292.06 11098 3621
85.91 3621.75 11091.18 3626.56 11092.23 65.96 0.10 76.35 1111037.40 37.12 362292.06 11089 3600
85.95 3622.51 11091.43 3623.70 11093.61 65.96 0.10 76.35 1111037.40 37.12 362292.06 11090 3621
85.99 3622.70 11091.75 3623.09 11091.66 65.96 0.10 76.35 1111037.40 37.12 362292.06 11081 3620
86.03 3622.65 11091.71 3620.50 11091.25 65.96 0.10 76.35 1111037.40 37.12 362292.06 11090 3600
86.07 3622.16 11091.67 3618.51 11092.25 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3601
86.11 3621.58 11091.75 3620.48 11091.55 65.96 0.10 76.35 1111037.40 37.12 362292.06 11090 3600
86.16 3621.28 11091.64 3618.48 11090.04 65.96 0.10 76.35 1111037.40 37.12 362292.06 11086 3600
86.20 3620.60 11091.43 3614.86 11091.84 65.96 0.10 76.35 1111037.40 37.12 362292.06 11109 3580
86.24 3619.58 11091.48 3615.73 11091.38 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3600
86.28 3618.90 11091.35 3616.43 11088.92 65.96 0.10 76.35 1111037.40 37.12 362292.06 11077 3600
86.32 3618.40 11090.96 3615.41 11090.09 65.96 0.10 76.35 1111037.40 37.12 362292.06 11106 3621
86.36 3617.88 11090.77 3616.28 11089.61 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3620
86.40 3617.63 11090.55 3617.09 11089.39 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3621
86.44 3617.46 11090.30 3615.73 11088.76 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3600
86.48 3617.19 11090.10 3616.73 11090.51 65.96 0.10 76.35 1111037.40 37.12 362292.06 11089 3621
86.53 3617.13 11090.15 3617.24 11089.93 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3600
86.57 3617.17 11090.07 3617.77 11089.05 65.96 0.10 76.35 1111037.40 37.12 362292.06 11081 3620
86.61 3617.30 11089.83 3618.08 11088.02 65.96 0.10 76.35 1111037.40 37.12 362292.06 11086 3600
86.65 3617.37 11089.47 3616.53 11087.52 65.96 0.10 76.35 1111037.40 37.12 362292.06 11084 3600
86.69 3617.25 11089.14 3617.38 11088.22 65.96 0.10 76.35 1111037.40 37.12 362292.06 11086 3621
86.73 3617.39 11088.94 3619.87 11087.54 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3621
86.77 3617.86 11088.69 3620.08 11087.71 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3621
86.81 3618.26 11088.50 3619.96 11087.58 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3600
86.85 3618.40 11088.40 3616.17 11089.03 65.96 0.10 76.35 1111037.40 37.12 362292.06 11108 3600
86.89 3617.94 11088.48 3614.98 11088.34 65.96 0.10 76.35 1111037.40 37.12 362292.06 11084 3600
86.94 3617.53 11088.51 3617.93 11089.44 65.96 0.10 76.35 1111037.40 37.12 362292.06 11087 3621
86.98 3617.71 11088.71 3620.31 11090.22 65.96 0.10 76.35 1111037.40 37.12 362292.06 11086 3621
87.02 3618.10 11088.97 3618.34 11089.80 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3600
87.06 3618.17 11089.08 3618.85 11088.87 65.96 0.10 76.35 1111037.40 37.12 362292.06 11065 3621
87.10 3618.39 11089.03 3620.96 11088.61 65.96 0.10 76.35 1111037.40 37.12 362292.06 11088 3620
87.14 3618.93 11088.97 3622.46 11088.92 65.96 0.10 76.35 1111037.40 37.12 362292.06 11085 3600
87.18 3619.47 11089.04 3620.00 11090.65 65.96 0.10 76.35 1111037.40 37.12 362292.06 11108 3600
87.22 3619.48 11089.34 3618.09 11090.83 65.96 0.10 76.35 1111037.40 37.12 362292.06 11093 3600
87.26 3619.15 11089.56 3616.45 11089.49 65.96 0.10 76.35 1111037.40 37.12 362292.06 11089 3600
87.31 3618.60 11089.56 3615.31 11089.89 65.96 0.10 76.35 1111037.40 37.12 362292.06 11102 3601
87.35 3617.86 11089.59 3612.40 11089.26 65.58 0.36 76.35 1111037.40 37.12 362292.06 11079 3600
87.39 3617.09 11089.59 3617.64 11090.51 65.58 0.36 59.52 1109583.30 54.30 361902.13 11102 3621
87.43 3617.12 11089.69 3616.18 11089.04 65.58 0.36 59.52 1109583.30 54.30 361902.13 11088 3600
87.47 3617.07 11089.56 3618.89 11088.83 65.58 0.36 59.52 1109583.30 54.30 361902.13 11087 3621
87.51 3617.41 11089.36 3618.99 11087.32 65.58 0.36 59.52 1109583.30 54.30 361902.13 11078 3600
87.55 3617.71 11089.03 3619.18 11088.36 65.58 0.36 59.52 1109583.30 54.30 361902.13 11089 3620
87.59 3617.82 11088.96 3615.54 11089.52 65.58 0.36 59.52 1109583.30 54.30 361902.13 11085 3600
87.64 3617.26 11089.03 3612.59 11088.85 65.58 0.36 59.52 1109583.30 54.30 361902.13 11086 3600
87.68 3616.38 11088.97 3612.09 11088.39 65.58 0.36 59.52 1109583.30 54.30 361902.13 11085 3600
87.72 3615.56 11088.82 3611.68 11087.42 65.58 0.36 59.52 1109583.30 54.30 361902.13 11080 3600
87.76 3614.92 11088.62 3613.25 11088.73 65.58 0.36 59.52 1109583.30 54.30 361902.13 11100 3601
87.80 3614.49 11088.59 3610.53 11087.70 65.58 0.36 59.52 1109583.30 54.30 361902.13 11107 3580
87.84 3613.93 11088.41 3614.32 11087.36 65.58 0.36 59.52 1109583.30 54.30 361902.13 11084 3621
87.88 3614.14 11088.20 3617.39 11087.01 65.58 0.36 59.52 1109583.30 54.30 361902.13 11086 3621
87.92 3614.86 11087.97 3619.88 11086.81 65.58 0.36 59.52 1109583.30 54.30 361902.13 11085 3621
87.96 3615.70 11087.74 3617.99 11086.37 65.58 0.36 59.52 1109583.30 54.30 361902.13 11085 3600
88.01 3615.97 11087.45 3614.67 11085.60 65.58 0.36 59.52 1109583.30 54.30 361902.13 11079 3601
88.05 3615.69 11087.03 3613.77 11083.98 65.58 0.36 59.52 1109583.30 54.30 361902.13 11078 3600
88.09 3615.21 11086.50 3611.16 11084.74 65.58 0.36 59.52 1109583.30 54.30 361902.13 11088 3600
88.13 3614.63 11086.26 3614.83 11086.59 65.58 0.36 59.52 1109583.30 54.30 361902.13 11085 3621
88.17 3614.70 11086.37 3615.50 11087.67 65.58 0.36 59.52 1109583.30 54.30 361902.13 11097 3580
88.21 3614.81 11086.60 3614.65 11087.53 65.58 0.36 59.52 1109583.30 54.30 361902.13 11086 3621
88.25 3614.82 11086.86 3615.47 11089.34 65.58 0.36 59.52 1109583.30 54.30 361902.13 11107 3600
88.29 3614.89 11087.26 3614.42 11088.23 65.58 0.36 59.52 1109583.30 54.30 361902.13 11093 3600
88.33 3614.76 11087.43 3613.48 11088.01 65.58 0.36 59.52 1109583.30 54.30 361902.13 11088 3600
88.37 3614.59 11087.41 3614.91 11085.30 65.58 0.36 59.52 1109583.30 54.30 361902.13 11069 3621
88.42 3614.69 11086.99 3615.77 11084.53 65.58 0.36 59.52 1109583.30 54.30 361902.13 11086 3600
88.46 3614.75 11086.68 3612.77 11087.80 65.58 0.36 59.52 1109583.30 54.30 361902.13 11097 3600
88.50 3614.36 11086.83 3612.23 11086.47 65.58 0.36 59.52 1109583.30 54.30 361902.13 11077 3600
