t   IR    R    rIR    rRED    H/B   R   IR(AC)   IR(DC)    R(AC)  R(DC)  IR(RAW)  R(RAW)
86.74 3537.37 10809.09 3538.73 10809.10 63.00 0.17 39.17 1082203.10 142.44 355378.38 10806 3519
86.78 3537.54 10809.11 3536.87 10809.54 63.00 0.17 39.17 1082203.10 142.44 355378.38 10810 3519
86.82 3537.34 10809.18 3535.27 10809.31 63.00 0.17 39.17 1082203.10 142.44 355378.38 10814 3519
86.86 3537.00 10809.23 3536.08 10809.90 63.00 0.17 39.17 1082203.10 142.44 355378.38 10811 3540
86.90 3536.76 10809.37 3534.64 10810.21 63.00 0.17 39.17 1082203.10 142.44 355378.38 10812 3519
86.94 3536.41 10809.49 3535.46 10809.64 63.00 0.17 39.17 1082203.10 142.44 355378.38 10802 3539
86.98 3536.26 10809.53 3536.03 10809.90 63.00 0.17 39.17 1082203.10 142.44 355378.38 10811 3519
87.03 3536.24 10809.62 3536.48 10810.47 63.00 0.17 39.17 1082203.10 142.44 355378.38 10812 3519
87.07 3536.22 10809.78 3535.05 10810.48 63.00 0.17 39.17 1082203.10 142.44 355378.38 10811 3519
87.11 3536.04 10809.93 3535.90 10810.86 63.00 0.17 39.17 1082203.10 142.44 355378.38 10812 3540
87.15 3535.95 10810.11 3534.58 10810.98 63.00 0.17 39.17 1082203.10 142.44 355378.38 10811 3519
87.19 3535.65 10810.24 3533.42 10810.47 63.00 0.17 39.17 1082203.10 142.44 355378.38 10805 3519
87.23 3535.11 10810.28 3530.68 10810.38 64.93 0.79 39.17 1082203.10 142.44 355378.38 10810 3519
87.27 3534.46 10810.32 3534.25 10810.87 64.93 0.79 35.56 1081341.30 14.77 353760.25 10812 3540
87.32 3534.45 10810.43 3535.04 10811.09 64.93 0.79 35.56 1081341.30 14.77 353760.25 10813 3519
87.36 3534.50 10810.51 3533.79 10810.05 64.93 0.79 35.56 1081341.30 14.77 353760.25 10808 3519
87.40 3534.33 10810.39 3532.78 10809.41 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3519
87.44 3534.18 10810.23 3535.85 10809.72 64.93 0.79 35.56 1081341.30 14.77 353760.25 10812 3539
87.48 3534.61 10810.06 3538.44 10808.16 64.93 0.79 35.56 1081341.30 14.77 353760.25 10792 3540
87.52 3535.23 10809.70 3536.55 10807.90 64.93 0.79 35.56 1081341.30 14.77 353760.25 10812 3519
87.56 3535.41 10809.39 3535.11 10808.58 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3520
87.60 3535.30 10809.26 3533.94 10809.04 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
87.64 3535.09 10809.23 3534.79 10809.11 64.93 0.79 35.56 1081341.30 14.77 353760.25 10808 3519
87.69 3534.89 10809.22 3531.79 10809.37 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3519
87.73 3534.38 10809.19 3533.05 10808.24 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
87.77 3534.10 10809.03 3532.27 10808.66 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3519
87.81 3533.73 10808.99 3531.55 10809.19 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
87.85 3533.39 10809.03 3532.95 10809.17 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3520
87.89 3533.35 10809.07 3533.90 10809.63 64.93 0.79 35.56 1081341.30 14.77 353760.25 10813 3519
87.93 3533.41 10809.15 3532.96 10809.08 64.93 0.79 35.56 1081341.30 14.77 353760.25 10802 3519
87.97 3533.29 10809.11 3532.11 10808.55 64.93 0.79 35.56 1081341.30 14.77 353760.25 10803 3519
88.01 3533.21 10809.00 3535.11 10808.39 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.05 3533.51 10808.89 3533.94 10808.52 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.10 3533.63 10808.84 3534.89 10808.87 64.93 0.79 35.56 1081341.30 14.77 353760.25 10808 3520
88.14 3533.89 10808.86 3535.56 10809.18 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.18 3534.23 10808.95 3536.31 10809.82 64.93 0.79 35.56 1081341.30 14.77 353760.25 10813 3540
88.22 3534.56 10809.05 3535.01 10808.63 64.93 0.79 35.56 1081341.30 14.77 353760.25 10805 3520
88.26 3534.50 10809.00 3531.97 10809.08 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.30 3534.10 10809.02 3533.30 10809.25 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3520
88.34 3533.91 10809.08 3532.47 10809.78 64.93 0.79 35.56 1081341.30 14.77 353760.25 10813 3519
88.38 3533.70 10809.17 3533.60 10808.91 64.93 0.79 35.56 1081341.30 14.77 353760.25 10800 3519
88.42 3533.73 10809.13 3534.63 10809.13 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3539
88.47 3533.92 10809.11 3535.35 10808.67 64.93 0.79 35.56 1081341.30 14.77 353760.25 10802 3519
88.51 3534.21 10809.02 3535.93 10808.48 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.55 3534.38 10808.93 3532.71 10808.69 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.59 3534.12 10808.90 3533.80 10809.04 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.63 3533.93 10808.94 3530.99 10809.41 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.67 3533.37 10809.03 3530.60 10809.52 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3519
88.71 3532.86 10809.02 3530.49 10807.20 64.93 0.79 35.56 1081341.30 14.77 353760.25 10785 3540
88.75 3532.40 10808.69 3530.11 10807.27 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3519
88.79 3531.87 10808.45 3527.80 10807.89 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3499
88.83 3531.22 10808.37 3530.03 10808.28 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3540
88.88 3530.99 10808.37 3529.73 10808.62 64.93 0.79 35.56 1081341.30 14.77 353760.25 10811 3519
88.92 3530.75 10808.42 3529.49 10808.87 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3519
88.96 3530.50 10808.42 3529.30 10807.09 64.93 0.79 35.56 1081341.30 14.77 353760.25 10800 3519
89.00 3530.28 10808.20 3529.34 10807.56 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3539
89.04 3530.27 10808.09 3532.87 10807.83 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3519
89.08 3530.71 10808.06 3532.03 10808.24 64.93 0.79 35.56 1081341.30 14.77 353760.25 10810 3519
89.12 3530.84 10808.10 3529.55 10808.39 64.93 0.79 35.56 1081341.30 14.77 353760.25 10809 3519
89.16 3530.50 10808.13 3527.35 10807.89 64.93 0.79 35.56 1081341.30 14.77 353760.25 10802 3499
89.20 3529.85 10808.05 3525.76 10807.10 64.93 0.79 35.56 1081341.30 14.77 353760.25 10799 3519
89.25 3529.02 10807.82 3524.28 10806.03 64.93 0.79 35.56 1081341.30 14.77 353760.25 10801 3499
89.29 3528.10 10807.49 3523.27 10805.88 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
89.33 3527.34 10807.19 3526.15 10805.96 63.43 0.25 35.56 1081341.30 14.77 353760.25 10803 3519
89.37 3527.14 10806.99 3526.59 10806.44 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
89.41 3527.05 10806.84 3526.84 10805.40 63.43 0.25 35.56 1081341.30 14.77 353760.25 10801 3499
89.45 3527.03 10806.54 3527.15 10804.75 63.43 0.25 35.56 1081341.30 14.77 353760.25 10801 3519
89.49 3527.06 10806.25 3527.40 10805.56 63.43 0.25 35.56 1081341.30 14.77 353760.25 10810 3519
89.53 3527.13 10806.15 3527.60 10806.22 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
89.58 3527.32 10806.19 3529.77 10806.75 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3539
89.62 3527.85 10806.32 3531.52 10807.26 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3539
89.66 3528.42 10806.51 3529.14 10807.59 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
89.70 3528.63 10806.65 3530.82 10806.36 63.43 0.25 35.56 1081341.30 14.77 353760.25 10794 3519
89.74 3529.01 10806.53 3530.37 10804.85 63.43 0.25 35.56 1081341.30 14.77 353760.25 10797 3519
89.78 3529.25 10806.26 3530.01 10805.84 63.43 0.25 35.56 1081341.30 14.77 353760.25 10811 3519
89.82 3529.37 10806.21 3529.72 10806.34 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
89.86 3529.51 10806.26 3531.28 10806.95 63.43 0.25 35.56 1081341.30 14.77 353760.25 10810 3519
89.90 3529.90 10806.39 3532.64 10807.15 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
89.95 3530.28 10806.54 3529.85 10807.32 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3499
89.99 3530.18 10806.63 3529.58 10806.13 63.43 0.25 35.56 1081341.30 14.77 353760.25 10802 3519
90.03 3530.15 10806.55 3531.26 10806.48 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
90.07 3530.41 10806.52 3532.53 10806.06 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
90.11 3530.94 10806.46 3535.56 10806.53 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3539
90.15 3531.56 10806.46 3530.41 10806.38 63.43 0.25 35.56 1081341.30 14.77 353760.25 10810 3499
90.19 3531.33 10806.46 3530.05 10806.68 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
90.23 3530.99 10806.49 3527.75 10806.32 63.43 0.25 35.56 1081341.30 14.77 353760.25 10801 3499
90.27 3530.40 10806.33 3527.88 10803.65 63.43 0.25 35.56 1081341.30 14.77 353760.25 10779 3519
90.31 3529.77 10805.86 3524.40 10804.13 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
90.36 3528.82 10805.59 3525.17 10805.21 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
90.40 3528.16 10805.55 3525.60 10805.84 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3499
90.44 3527.80 10805.63 3528.03 10806.43 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
90.48 3527.84 10805.75 3527.92 10805.83 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3499
90.52 3527.78 10805.78 3526.22 10806.23 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
90.56 3527.43 10805.74 3524.85 10803.48 63.43 0.25 35.56 1081341.30 14.77 353760.25 10778 3519
90.60 3527.07 10805.33 3527.43 10803.72 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
90.64 3527.14 10805.04 3527.63 10803.83 63.43 0.25 35.56 1081341.30 14.77 353760.25 10801 3519
90.68 3527.25 10804.86 3527.99 10804.81 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3539
90.73 3527.39 10804.88 3528.08 10805.32 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
90.77 3527.43 10804.98 3526.15 10805.93 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3499
90.81 3527.30 10805.17 3528.39 10806.22 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
90.85 3527.57 10805.28 3530.01 10804.32 63.43 0.25 35.56 1081341.30 14.77 353760.25 10800 3499
90.89 3528.01 10805.11 3529.81 10804.66 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
90.93 3528.33 10805.06 3529.55 10805.30 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
90.97 3528.55 10805.14 3529.35 10806.01 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3519
91.01 3528.69 10805.27 3529.18 10805.39 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
91.05 3528.69 10805.31 3527.25 10805.87 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
91.09 3528.52 10805.43 3529.28 10806.18 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
91.14 3528.64 10805.54 3528.93 10805.63 63.43 0.25 35.56 1081341.30 14.77 353760.25 10800 3499
91.18 3528.61 10805.56 3527.04 10805.80 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3519
91.22 3528.42 10805.63 3529.31 10806.32 63.43 0.25 35.56 1081341.30 14.77 353760.25 10809 3539
91.26 3528.67 10805.76 3531.15 10806.45 63.43 0.25 35.56 1081341.30 14.77 353760.25 10807 3539
91.30 3529.19 10805.90 3532.44 10806.65 63.43 0.25 35.56 1081341.30 14.77 353760.25 10808 3519
91.34 3529.76 10806.04 3531.78 10806.80 65.62 0.51 35.56 1081341.30 14.77 353760.25 10806 3519
91.38 3530.18 10806.19 3532.95 10807.04 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
91.43 3530.66 10806.36 3532.10 10807.30 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3519
91.47 3530.89 10806.53 3531.41 10807.25 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
91.51 3530.96 10806.67 3530.85 10807.47 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3519
91.55 3530.91 10806.79 3530.20 10806.85 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3499
91.59 3530.86 10806.79 3531.87 10806.54 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3539
91.63 3531.01 10806.75 3531.23 10806.63 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3519
91.67 3530.95 10806.74 3528.90 10806.99 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
91.71 3530.56 10806.71 3528.82 10805.27 65.62 0.51 19.65 1080750.00 12.53 353091.66 10788 3519
91.75 3530.15 10806.45 3526.75 10805.44 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3499
91.79 3529.72 10806.28 3530.97 10805.73 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3539
91.84 3530.01 10806.20 3532.39 10806.18 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
91.88 3530.42 10806.17 3531.73 10805.70 65.62 0.51 19.65 1080750.00 12.53 353091.66 10798 3519
91.92 3530.64 10806.10 3531.20 10806.14 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
91.96 3530.72 10806.05 3530.68 10804.86 65.62 0.51 19.65 1080750.00 12.53 353091.66 10798 3519
92.00 3530.69 10805.82 3530.26 10804.67 65.62 0.51 19.65 1080750.00 12.53 353091.66 10801 3519
92.04 3530.69 10805.64 3531.91 10805.49 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3520
92.08 3530.89 10805.65 3531.35 10806.17 65.62 0.51 19.65 1080750.00 12.53 353091.66 10810 3519
92.12 3530.95 10805.77 3530.89 10806.70 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
92.16 3530.92 10805.95 3530.52 10807.04 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
92.20 3530.83 10806.18 3530.13 10807.51 65.62 0.51 19.65 1080750.00 12.53 353091.66 10810 3519
92.25 3530.78 10806.38 3531.82 10806.60 65.62 0.51 19.65 1080750.00 12.53 353091.66 10798 3539
92.29 3530.94 10806.39 3531.18 10805.89 65.62 0.51 19.65 1080750.00 12.53 353091.66 10800 3519
92.33 3531.15 10806.28 3534.66 10805.48 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3540
92.37 3531.65 10806.15 3531.48 10805.87 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3499
92.41 3531.69 10806.08 3533.10 10805.54 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3540
92.45 3531.91 10806.00 3532.22 10806.02 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
92.49 3531.94 10805.99 3531.60 10805.67 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3519
92.53 3531.94 10805.91 3532.89 10805.31 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
92.57 3532.07 10805.76 3532.05 10804.31 65.62 0.51 19.65 1080750.00 12.53 353091.66 10792 3519
92.62 3532.21 10805.45 3535.06 10803.40 65.62 0.51 19.65 1080750.00 12.53 353091.66 10800 3519
92.66 3532.68 10805.08 3533.91 10803.67 65.62 0.51 19.65 1080750.00 12.53 353091.66 10802 3520
92.70 3532.87 10804.85 3532.98 10804.40 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3520
92.74 3532.94 10804.81 3534.22 10805.37 65.62 0.51 19.65 1080750.00 12.53 353091.66 10810 3540
92.78 3533.13 10804.89 3533.22 10804.87 65.62 0.51 19.65 1080750.00 12.53 353091.66 10798 3519
92.82 3533.11 10804.92 3532.32 10805.56 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
92.86 3532.93 10805.04 3531.68 10805.63 65.62 0.51 19.65 1080750.00 12.53 353091.66 10804 3519
92.90 3532.77 10805.05 3533.26 10803.56 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3540
92.94 3532.82 10804.82 3532.44 10804.59 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3519
92.98 3532.81 10804.80 3533.58 10805.06 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
93.03 3532.90 10804.88 3532.61 10805.71 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
93.07 3532.73 10805.01 3530.02 10805.33 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
93.11 3532.22 10805.10 3529.73 10805.84 65.62 0.51 19.65 1080750.00 12.53 353091.66 10808 3519
93.15 3531.83 10805.25 3531.38 10806.15 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3519
93.19 3531.81 10805.39 3532.72 10805.70 65.62 0.51 19.65 1080750.00 12.53 353091.66 10800 3519
93.23 3532.03 10805.43 3533.80 10805.24 65.62 0.51 19.65 1080750.00 12.53 353091.66 10799 3519
93.27 3532.32 10805.42 3533.09 10805.86 65.62 0.51 19.65 1080750.00 12.53 353091.66 10809 3540
93.31 3532.52 10805.52 3534.40 10806.17 65.62 0.51 19.65 1080750.00 12.53 353091.66 10807 3540
93.35 3532.90 10805.63 3535.07 10806.03 65.62 0.51 19.65 1080750.00 12.53 353091.66 10804 3519
93.40 3533.25 10805.71 3534.02 10806.29 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3539
93.44 3533.34 10805.84 3532.86 10806.62 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3499
93.48 3533.22 10805.99 3532.11 10806.96 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3519
93.52 3532.89 10806.18 3529.42 10807.16 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3499
93.56 3532.24 10806.37 3529.33 10807.31 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3519
93.60 3531.87 10806.53 3532.86 10807.07 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3519
93.64 3532.01 10806.63 3532.02 10807.04 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3519
93.68 3531.99 10806.70 3531.44 10806.94 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3519
93.73 3531.78 10806.75 3529.08 10807.16 65.67 0.22 19.65 1080750.00 12.53 353091.66 10809 3519
93.77 3531.28 10806.77 3529.05 10806.03 65.67 0.22 19.65 1080750.00 12.53 353091.66 10796 3519
93.81 3530.94 10806.62 3530.63 10805.68 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3499
93.85 3530.86 10806.41 3530.22 10804.93 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3519
93.89 3530.82 10806.14 3531.89 10804.91 65.67 0.22 19.65 1080750.00 12.53 353091.66 10802 3539
93.93 3531.09 10805.90 3533.33 10804.71 65.67 0.22 19.65 1080750.00 12.53 353091.66 10801 3539
93.97 3531.54 10805.71 3534.30 10805.24 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3519
94.01 3532.09 10805.55 3535.18 10803.71 65.67 0.22 19.65 1080750.00 12.53 353091.66 10800 3520
94.05 3532.61 10805.22 3534.10 10803.90 65.67 0.22 19.65 1080750.00 12.53 353091.66 10809 3520
94.09 3532.84 10805.02 3533.22 10804.96 65.67 0.22 19.65 1080750.00 12.53 353091.66 10809 3520
94.14 3533.05 10805.04 3536.11 10805.64 65.67 0.22 19.65 1080750.00 12.53 353091.66 10809 3520
94.18 3533.64 10805.18 3536.74 10806.27 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3520
94.22 3534.32 10805.36 3539.05 10805.78 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3520
94.26 3535.28 10805.43 3541.03 10805.69 65.67 0.22 19.65 1080750.00 12.53 353091.66 10802 3540
94.30 3536.33 10805.43 3540.83 10804.59 65.67 0.22 19.65 1080750.00 12.53 353091.66 10798 3540
94.34 3537.06 10805.28 3538.67 10804.80 65.67 0.22 19.65 1080750.00 12.53 353091.66 10810 3520
94.38 3537.37 10805.19 3538.93 10804.70 65.67 0.22 19.65 1080750.00 12.53 353091.66 10800 3540
94.42 3537.66 10805.08 3538.93 10804.25 65.67 0.22 19.65 1080750.00 12.53 353091.66 10799 3520
94.46 3537.90 10804.95 3539.02 10804.85 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3520
94.51 3538.10 10804.91 3539.01 10804.36 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3520
94.55 3538.37 10804.83 3541.09 10804.74 65.67 0.22 19.65 1080750.00 12.53 353091.66 10804 3540
94.59 3539.03 10804.79 3544.57 10804.27 65.67 0.22 19.65 1080750.00 12.53 353091.66 10798 3540
94.63 3540.00 10804.67 3543.50 10803.88 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3520
94.67 3540.79 10804.55 3546.64 10804.37 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3560
94.71 3541.90 10804.52 3547.18 10804.40 65.67 0.22 19.65 1080750.00 12.53 353091.66 10805 3540
94.75 3542.80 10804.45 3545.61 10803.43 65.67 0.22 19.65 1080750.00 12.53 353091.66 10796 3520
94.79 3543.35 10804.26 3546.35 10803.29 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3540
94.83 3543.84 10804.08 3545.03 10803.23 65.67 0.22 19.65 1080750.00 12.53 353091.66 10803 3520
94.87 3543.93 10803.87 3542.07 10802.16 65.67 0.22 19.65 1080750.00 12.53 353091.66 10799 3520
94.92 3543.57 10803.58 3541.77 10802.79 65.67 0.22 19.65 1080750.00 12.53 353091.66 10805 3540
94.96 3543.57 10803.46 3549.02 10803.40 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3561
95.00 3544.77 10803.48 3553.10 10804.08 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3561
95.04 3546.27 10803.57 3552.50 10803.65 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3540
95.08 3547.41 10803.57 3552.12 10803.36 65.67 0.22 19.65 1080750.00 12.53 353091.66 10796 3541
95.12 3548.33 10803.53 3553.30 10803.24 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3520
95.16 3549.22 10803.51 3552.77 10804.05 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3541
95.20 3549.94 10803.60 3554.13 10803.88 65.67 0.22 19.65 1080750.00 12.53 353091.66 10806 3541
95.24 3551.02 10803.67 3560.84 10804.20 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3561
95.29 3552.83 10803.76 3560.87 10804.02 65.67 0.22 19.65 1080750.00 12.53 353091.66 10799 3561
95.33 3554.32 10803.84 3560.89 10804.78 65.67 0.22 19.65 1080750.00 12.53 353091.66 10808 3561
95.37 3555.52 10804.04 3560.71 10805.38 65.67 0.22 19.65 1080750.00 12.53 353091.66 10807 3541
95.41 3556.65 10804.27 3564.37 10804.99 65.67 0.22 19.65 1080750.00 12.53 353091.66 10809 3561
95.45 3558.04 10804.38 3563.73 10804.45 62.02 0.09 19.65 1080750.00 12.53 353091.66 10805 3561
95.49 3559.23 10804.36 3566.81 10803.81 62.02 0.09 25.28 1080539.80 92.87 353531.88 10794 3561
95.53 3560.66 10804.26 3567.51 10803.90 62.02 0.09 25.28 1080539.80 92.87 353531.88 10800 3561
95.57 3561.86 10804.17 3566.07 10803.35 62.02 0.09 25.28 1080539.80 92.87 353531.88 10801 3541
95.62 3562.68 10803.99 3567.00 10802.80 62.02 0.09 25.28 1080539.80 92.87 353531.88 10800 3561
95.66 3563.51 10803.79 3567.75 10803.10 62.02 0.09 25.28 1080539.80 92.87 353531.88 10802 3561
95.70 3564.15 10803.71 3564.67 10804.22 62.02 0.09 25.28 1080539.80 92.87 353531.88 10809 3561
95.74 3564.38 10803.78 3567.66 10803.70 62.02 0.09 25.28 1080539.80 92.87 353531.88 10801 3561
95.78 3564.93 10803.81 3566.39 10804.79 62.02 0.09 25.28 1080539.80 92.87 353531.88 10809 3561
95.82 3565.23 10804.01 3567.17 10805.21 62.02 0.09 25.28 1080539.80 92.87 353531.88 10807 3561
95.86 3565.62 10804.23 3567.80 10805.13 62.02 0.09 25.28 1080539.80 92.87 353531.88 10810 3561
95.90 3565.96 10804.42 3566.51 10805.58 62.02 0.09 25.28 1080539.80 92.87 353531.88 10807 3561
95.94 3566.10 10804.66 3567.26 10806.13 62.02 0.09 25.28 1080539.80 92.87 353531.88 10808 3561
95.99 3566.34 10804.89 3567.87 10805.38 62.02 0.09 25.28 1080539.80 92.87 353531.88 10806 3561
96.03 3566.64 10804.97 3568.36 10805.08 62.02 0.09 25.28 1080539.80 92.87 353531.88 10800 3561
96.07 3566.89 10804.98 3566.77 10804.90 62.02 0.09 25.28 1080539.80 92.87 353531.88 10807 3541
96.11 3566.64 10804.99 3561.87 10805.31 62.02 0.09 25.28 1080539.80 92.87 353531.88 10808 3541
